"Problem","Planner","Successes","Min Plan Length","Max Plan Length","Avg. Plan Length","Plan Length Std.","Min Nodes Visited","Max Nodes Visited","Avg. Nodes Visited","Nodes Visited Std.","Min Nodes Generated","Max Nodes Generated","Avg. Nodes Generated","Nodes Generated Std.","Min Time (ms)","Max Time (ms)","Avg. Time (ms)","Time Std. (ms)"
"basketball_both","EFS h+ + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,5061855,5937995,5392712.2,284370.4280148694,1405445,1723275,1557016.1,95500.70810779363
"basketball_both","EFS h_max + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,20413596,20539740,2.04688569E7,43845.934642678105,5188929,5814076,5648251.4,213139.0140280282
"basketball_both","EFS rp + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,5309956,6119705,5697327.4,248902.71346700902,1282113,1527590,1450619.9,66275.99660729365
"basketball_both","GFS h+",0,,,,,1000000,1000000,1000000.0,0.0,1443697,1682363,1560323.7,78274.64646109876,197435,223355,212123.8,9637.3693692833
"basketball_both","GFS h_max",0,,,,,1000000,1000000,1000000.0,0.0,10805070,10937691,1.08601285E7,43548.58332311167,1295875,1382659,1338472.3,29474.85068342162
"basketball_both","GFS rp",0,,,,,1000000,1000000,1000000.0,0.0,1542179,1687606,1623134.2,41867.04162894722,173056,379747,206190.7,58158.15974917019
"basketball_both","GFS h+ + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,5564112,5713660,5666352.7,53760.91414038641,1079611,1458407,1313932.7,112947.32250837114
"basketball_both","GFS h_max + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,21923717,22171694,2.20928519E7,97798.52632882562,5242323,5821119,5681111.4,207531.98576132787
"basketball_both","GFS rp + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,5168691,5313627,5264136.1,46393.11566482682,993716,1458218,1220948.0,107351.50291635418
"western","BFS",0,,,,,1000000,1000000,1000000.0,0.0,31924395,32797183,3.20450336E7,251135.69371126837,3940671,4750952,4584953.2,226674.76234543623
"western","BFS prune",0,,,,,1000000,1000000,1000000.0,0.0,37089885,37089885,3.7089885E7,0.0,11828012,20169668,1.82241573E7,3147771.210975983
"western","A* h+",0,,,,,1000000,1000000,1000000.0,0.0,20350285,20626386,2.045047E7,68717.43072612655,5693649,6114991,5908878.6,160001.2685950958
"western","A* h_max",0,,,,,1000000,1000000,1000000.0,0.0,34747172,35316751,3.50287426E7,192518.1849344108,12149060,13499285,1.28283891E7,402422.26609705633
"western","A* rp",0,,,,,1000000,1000000,1000000.0,0.0,18896314,20192886,1.92472979E7,472974.21294240764,5389677,5722205,5511377.5,100273.67034595872
"western","A* h+ + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,23672559,23873716,2.37642766E7,69857.72425322772,12768332,14135349,1.38005505E7,476312.63226440887
"western","A* h_max + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,41957010,42153372,4.2062006E7,56267.21553977946,28273287,31626714,3.07616738E7,1237776.517671086
"western","A* rp + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,23402705,23790611,2.35831967E7,125535.85563658694,13824353,15602642,1.46658273E7,529443.0352478065
"western","EFS h+",0,,,,,1000000,1000000,1000000.0,0.0,5876772,5893787,5890320.2,5338.162076969938,2071629,2243312,2173060.5,54113.80832514008
"western","EFS h_max",0,,,,,1000000,1000000,1000000.0,0.0,26124876,26410764,2.62401991E7,80836.71776791781,7606497,8276564,7964357.0,178115.35200762455
"western","EFS rp",1,8,8,8.0,0.0,723499,1000000,972349.9,82950.30000000002,4246950,5887308,5690138.7,482021.4559249515,1335437,2096906,1990108.4,219505.5645742039
"western","EFS h+ + pruning ",10,8,8,8.0,0.0,73976,76049,75747.8,593.0485308977673,780704,807570,800467.4,6862.65765137676,349502,429065,380064.8,26667.01432031715
"western","EFS h_max + pruning ",10,8,8,8.0,0.0,225016,236336,232522.5,3376.4503920537613,5435900,5676025,5588492.3,69648.01392293969,3280531,3551926,3436573.9,73611.13665669074
"western","EFS rp + pruning ",10,8,8,8.0,0.0,58916,75244,68966.0,5203.993139887869,625595,794046,733059.1,54003.73797701415,354600,448995,408761.1,29816.728557807946
"western","GFS h+",0,,,,,1000000,1000000,1000000.0,0.0,1895763,1906739,1900601.6,4265.222789022867,536617,674992,615290.6,50651.45849667114
"western","GFS h_max",0,,,,,1000000,1000000,1000000.0,0.0,21077626,21558827,2.12661936E7,165903.23972255635,5476137,6148676,5691988.1,180969.88071690273
"western","GFS rp",0,,,,,1000000,1000000,1000000.0,0.0,1885430,1924277,1903748.9,14208.655280849065,489289,570279,526095.3,24366.63486429753
"western","GFS h+ + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,3631574,3720488,3680772.5,28639.76825761689,1868786,1990736,1928999.8,38097.2974941793
"western","GFS h_max + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,27535831,27669839,2.76123855E7,36942.37233110511,15229866,15973455,1.5701485E7,232517.76718521965
"western","GFS rp + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,3519001,3657558,3559883.8,41315.618825814534,2056496,2227900,2139275.2,52229.31036841287
"jailbreak_revenge","BFS",0,,,,,1000000,1000000,1000000.0,0.0,13869818,13872312,1.3870333E7,742.6977851050857,125592,324760,167147.1,78711.77125748093
"jailbreak_revenge","BFS prune",10,7,7,7.0,0.0,856383,861706,859832.1,2037.7621769971097,6152470,6207146,6188241.8,20825.76108957365,1025284,1653931,1361971.0,159145.709803312
"jailbreak_revenge","A* h+",0,,,,,1000000,1000000,1000000.0,0.0,8421624,8422355,8421833.8,285.8988632366348,381891,401675,391001.0,6003.757073699768
"jailbreak_revenge","A* h_max",0,,,,,1000000,1000000,1000000.0,0.0,9679822,9685645,9682012.9,2413.0023808525348,378264,572711,440433.0,84739.66932788916
"jailbreak_revenge","A* rp",0,,,,,1000000,1000000,1000000.0,0.0,4359140,4636527,4442202.7,79792.57536769946,78163,296517,252800.4,59218.67263321595
"jailbreak_revenge","A* h+ + pruning ",10,7,7,7.0,0.0,128263,128396,128346.7,44.13173461354086,1155223,1157128,1156433.6,634.7283198345573,280181,371781,349537.6,28265.118475605224
"jailbreak_revenge","A* h_max + pruning ",10,7,7,7.0,0.0,160766,160784,160774.2,6.779380502671317,1590130,1590463,1590284.9,126.62736671036005,197765,398025,370461.2,57937.644615224046
"jailbreak_revenge","A* rp + pruning ",10,7,7,7.0,0.0,206339,235482,216610.8,10725.794859123494,1759112,2000095,1854695.6,88780.35090739392,305798,450513,381804.9,36983.824478952956
"jailbreak_revenge","EFS h+",0,,,,,1000000,1000000,1000000.0,0.0,2118630,2119032,2118839.0,124.81666555392353,112755,120568,116718.6,2817.3170996534986
"jailbreak_revenge","EFS h_max",10,7,7,7.0,0.0,202696,208797,204669.1,2172.335031711269,2081960,2145653,2103514.7,22338.865445899435,85182,91577,88136.6,1613.4750199491777
"jailbreak_revenge","EFS rp",0,,,,,1000000,1000000,1000000.0,0.0,2112250,2155522,2131011.9,11461.78240458263,117640,125406,121286.2,2341.069362492278
"jailbreak_revenge","EFS h+ + pruning ",10,7,7,7.0,0.0,108925,110273,109893.0,489.41638713880434,899446,916164,910955.1,5873.4213444976,89026,124456,114155.6,13336.753954392352
"jailbreak_revenge","EFS h_max + pruning ",10,7,7,7.0,0.0,19941,20854,20425.2,329.95175404898214,254803,268680,262181.3,4788.711226415726,32985,36014,34372.0,792.7039800581299
"jailbreak_revenge","EFS rp + pruning ",10,7,7,7.0,0.0,103118,138006,111844.2,9609.413590849339,852338,1167200,929027.6,87147.8061837474,107356,133050,122808.2,7941.605792281559
"jailbreak_revenge","GFS h+",0,,,,,1000000,1000000,1000000.0,0.0,1250138,1276611,1263283.1,13078.569420620895,62667,66878,64549.7,1352.1454100798478
"jailbreak_revenge","GFS h_max",0,,,,,1000000,1000000,1000000.0,0.0,10470568,10486155,1.04806772E7,6102.887608337549,425818,457241,445716.9,10687.636852457143
"jailbreak_revenge","GFS rp",0,,,,,1000000,1000000,1000000.0,0.0,1230612,1253213,1244887.3,9079.51248746319,-128758,263967,66725.7,87826.26786451762
"jailbreak_revenge","GFS h+ + pruning ",10,7,7,7.0,0.0,582651,585146,584263.3,962.6968422094259,3935769,3956250,3948983.7,7814.682003127191,804559,848361,835210.8,12662.69381924715
"jailbreak_revenge","GFS h_max + pruning ",10,7,7,7.0,0.0,107602,107889,107792.9,106.098491977973,1306959,1311755,1309717.3,1715.9688254744024,250311,447914,274702.4,57899.64060372051
"jailbreak_revenge","GFS rp + pruning ",10,7,7,7.0,0.0,476860,542332,496829.3,19153.085756869572,3147123,3622477,3288015.5,135573.64755899282,481027,788211,703556.9,105866.82882607753
"lovers","BFS",10,5,5,5.0,0.0,6042,14911,7898.9,2688.876361977248,90217,324279,138232.1,70057.68030908532,1702,6953,2716.4,1576.5692626713235
"lovers","BFS prune",10,5,5,5.0,0.0,4091,11409,5633.6,2214.4282873915786,83657,268964,122108.8,55313.6633713588,9045,45871,16338.5,10965.136645295397
"lovers","A* h+",0,,,,,1000000,1000000,1000000.0,0.0,21985675,24969498,2.30268438E7,1228682.2750078882,3082226,3972483,3411119.0,311509.340947908
"lovers","A* h_max",10,5,5,5.0,0.0,16274,18921,17243.4,1117.4562362795243,415817,438088,425347.2,8550.839406748322,51307,58423,55082.7,1923.8457344600165
"lovers","A* rp",10,5,5,5.0,0.0,27097,435154,68601.1,122185.51023705717,577312,8024275,1339754.0,2228210.231337474,77589,1224999,196544.2,342831.8699787988
"lovers","A* h+ + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,29125561,32645843,3.02443214E7,1493697.4124516116,6307497,7398915,6710444.3,379964.33250873693
"lovers","A* h_max + pruning ",10,5,5,5.0,0.0,14932,17316,16159.4,1130.4378089926045,419703,434399,427436.5,6490.983457843658,-102543,285382,88766.8,86797.5086264577
"lovers","A* rp + pruning ",10,5,5,5.0,0.0,24864,354362,58426.0,98646.9477905931,587292,7563466,1301250.1,2087456.2954965287,112815,1596499,266609.8,443323.6786781865
"lovers","EFS h+",3,5,5,5.0,0.0,935438,1000000,984741.5,25543.79389695274,4566083,4829703,4759405.7,102555.2805388879,310298,710318,481695.4,106206.08832472836
"lovers","EFS h_max",10,5,5,5.0,0.0,7565,7771,7717.1,72.08668392983547,134179,136393,135700.9,734.3917823614314,-182700,208031,32123.7,136664.5690894681
"lovers","EFS rp",10,5,5,5.0,0.0,154615,654552,237363.8,140220.061906847,613272,3021388,991754.6,680751.2839957336,-130631,516961,144421.2,188166.17863516283
"lovers","EFS h+ + pruning ",10,5,5,5.0,0.0,304688,324063,318282.5,7960.077741454539,2368811,2502533,2464017.3,51933.65921452098,214107,609129,409175.6,123889.94417159125
"lovers","EFS h_max + pruning ",10,5,5,5.0,0.0,5056,5220,5182.6,61.47877682582828,104688,105728,105376.6,343.24399484914517,-180069,211272,15776.6,123605.68738791917
"lovers","EFS rp + pruning ",10,5,5,5.0,0.0,66970,210884,96955.8,38911.41366180365,402957,1547606,612684.9,315952.36673601606,-111868,443971,115012.0,139878.18965156793
"lovers","GFS h+",0,,,,,1000000,1000000,1000000.0,0.0,1505180,1576596,1554930.9,28704.797886241944,12235,427818,238352.1,166618.8680086682
"lovers","GFS h_max",0,,,,,1000000,1000000,1000000.0,0.0,15602465,15923355,1.58289267E7,102868.16235070013,1577401,2025002,1769297.5,117754.86864435798
"lovers","GFS rp",0,,,,,1000000,1000000,1000000.0,0.0,1559923,2016023,1713481.3,165642.15664802847,10804,428527,219790.8,128800.02319006002
"lovers","GFS h+ + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,3445931,3555366,3506228.1,32307.316627816675,712567,1163604,990966.7,162325.1726227636
"lovers","GFS h_max + pruning ",10,5,5,5.0,0.0,926838,967840,937393.4,15193.10194923999,16882798,17475066,1.70537076E7,210603.01255309716,5193431,5979039,5698206.0,236625.51282480086
"lovers","GFS rp + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,3358661,3658192,3465742.6,106757.03195218572,917904,1309143,1174511.7,108756.153825933
"deerhunter_any","BFS",10,6,6,6.0,0.0,15344,15352,15348.0,4.0,81729,81848,81788.5,59.5,835,948,880.7,32.28327740487325
"deerhunter_any","BFS prune",10,6,6,6.0,0.0,7853,7855,7854.0,1.0,64907,64934,64920.5,13.5,3581,4399,4047.8,223.77881937305864
"deerhunter_any","A* h+",10,6,6,6.0,0.0,4472,4472,4472.0,0.0,57760,57760,57760.0,0.0,2568,2768,2639.3,54.27715910030663
"deerhunter_any","A* h_max",10,6,6,6.0,0.0,436,437,436.5,0.5,6335,6353,6344.0,9.0,-195382,250,-19331.6,58683.467714851344
"deerhunter_any","A* rp",10,6,6,6.0,0.0,238,1973,932.0,849.9729407457628,3640,24726,12074.4,10329.988143265218,111,1128,513.7,469.30076709930916
"deerhunter_any","A* h+ + pruning ",10,6,6,6.0,0.0,3416,3416,3416.0,0.0,50133,50133,50133.0,0.0,10606,11345,11057.7,236.6770162056299
"deerhunter_any","A* h_max + pruning ",10,6,6,6.0,0.0,430,431,430.5,0.5,7304,7340,7322.0,18.0,818,196466,20414.7,58683.76988750808
"deerhunter_any","A* rp + pruning ",10,6,6,6.0,0.0,237,1763,845.8,745.628969394296,4307,27495,13567.4,11341.651548165284,528,4614,2153.1,1949.0100281938007
"deerhunter_any","EFS h+",10,6,6,6.0,0.0,65,65,65.0,0.0,485,485,485.0,0.0,16,21,19.4,1.42828568570857
"deerhunter_any","EFS h_max",10,6,6,6.0,0.0,190,197,193.5,3.5,1571,1641,1606.0,35.0,-195514,72,-19492.7,58673.767088964036
"deerhunter_any","EFS rp",10,6,6,6.0,0.0,103,157,131.4,21.275337835155522,748,1037,883.1,101.04004156768741,26,38,32.7,3.318132004607412
"deerhunter_any","EFS h+ + pruning ",10,6,6,6.0,0.0,45,45,45.0,0.0,514,514,514.0,0.0,39,50,43.6,3.7735924528226414
"deerhunter_any","EFS h_max + pruning ",10,6,6,6.0,0.0,148,155,151.5,3.5,1565,1682,1623.5,58.5,-195425,195723,144.3,87463.35186242292
"deerhunter_any","EFS rp + pruning ",10,6,6,6.0,0.0,93,127,109.4,12.257242756835652,890,1125,991.1,82.31336464997649,82,114,98.4,9.478396488858229
"deerhunter_any","GFS h+",10,6,6,6.0,0.0,89805,89805,89805.0,0.0,182806,182806,182806.0,0.0,9359,10007,9690.7,207.9408810215057
"deerhunter_any","GFS h_max",10,6,6,6.0,0.0,1791,1792,1791.5,0.5,10667,10680,10673.5,6.5,434,481,457.1,16.688019654830228
"deerhunter_any","GFS rp",10,6,6,6.0,0.0,9454,28762,17177.2,9458.94959073152,17221,67134,37186.2,24452.276306307354,893,196455,21539.6,58318.4367626568
"deerhunter_any","GFS h+ + pruning ",10,6,6,6.0,0.0,36087,36087,36087.0,0.0,165590,165590,165590.0,0.0,46743,53598,50499.5,2197.5936498816154
"deerhunter_any","GFS h_max + pruning ",10,6,6,6.0,0.0,1569,1570,1569.5,0.5,14838,14869,14853.5,15.5,3428,3680,3576.9,69.79176169147759
"deerhunter_any","GFS rp + pruning ",10,6,6,6.0,0.0,5685,11118,7858.2,2661.6155545082015,23174,61425,38474.4,18739.08643023987,6683,17295,10829.4,4920.421957515433
"hospital_any","BFS",10,4,4,4.0,0.0,39569,40325,39854.2,306.92631037433074,755032,761128,757195.7,2013.2547305296466,-183821,11897,-7870.3,58650.32212878289
"hospital_any","BFS prune",10,4,4,4.0,0.0,29103,29602,29289.6,188.48777148664047,731035,737108,733232.4,1993.0407020429866,88600,99977,95033.2,3548.528478115964
"hospital_any","A* h+",10,4,4,4.0,0.0,317,317,317.0,0.0,9243,9243,9243.0,0.0,1003,196701,20646.8,58684.74605517179
"hospital_any","A* h_max",10,4,4,4.0,0.0,347,347,347.0,0.0,10047,10047,10047.0,0.0,-194590,1097,-18496.7,58697.7697975826
"hospital_any","A* rp",10,4,4,4.0,0.0,117,47539,5415.9,14073.90211313124,3307,495761,66588.4,145275.81222295744,415,55536,7505.1,16261.291206112757
"hospital_any","A* h+ + pruning ",10,4,4,4.0,0.0,317,317,317.0,0.0,12170,12170,12170.0,0.0,-193534,2238,-17515.3,58672.97953751795
"hospital_any","A* h_max + pruning ",10,4,4,4.0,0.0,347,347,347.0,0.0,12950,12950,12950.0,0.0,2091,2212,2135.2,38.031039954226856
"hospital_any","A* rp + pruning ",10,4,4,4.0,0.0,117,46960,5395.2,13894.492900426412,4325,678593,91258.9,198778.6348617225,773,111814,15408.2,32745.99249007427
"hospital_any","EFS h+",0,,,,,1000000,1000000,1000000.0,0.0,3745572,3748750,3747567.4,955.6155293840719,333317,355984,343785.9,8653.54280569525
"hospital_any","EFS h_max",10,4,4,4.0,0.0,133295,133954,133657.4,249.89805921615317,2324780,2333542,2328864.7,3165.8400796629003,203168,219599,210694.3,5724.362340907501
"hospital_any","EFS rp",8,4,5,4.25,0.4330127018922193,594481,1000000,890847.7,127821.34090287898,2493247,4081137,3416549.3,462863.9490595589,219456,389147,319435.1,46037.621316592806
"hospital_any","EFS h+ + pruning ",0,,,,,1000000,1000000,1000000.0,0.0,4498193,4504993,4500044.5,1950.9392225284723,465008,706986,664002.3,68631.63694106384
"hospital_any","EFS h_max + pruning ",10,4,4,4.0,0.0,102825,103664,103325.6,308.78996097671313,2166687,2178546,2173512.1,4249.711389023965,295809,331096,321142.3,8960.140981591752
"hospital_any","EFS rp + pruning ",8,4,5,4.25,0.4330127018922193,428284,1000000,688138.1,174134.58374685366,2200351,5187557,3291866.5,975078.3811269995,323589,820416,543943.2,163473.73721414703
"hospital_any","GFS h+",10,4,4,4.0,0.0,39,96895,48467.0,48428.0,875,131691,66271.0,65396.00085632148,-195483,12492,-13367.3,60975.18643850136
"hospital_any","GFS h_max",10,4,4,4.0,0.0,54,810,432.0,378.0,1196,12645,6920.5,5724.5,113,1172,632.1,501.41947509046753
"hospital_any","GFS rp",10,4,5,4.3,0.45825756949558405,23,95991,15854.6,28126.46665402535,545,131402,25672.2,38436.1660465765,73,13698,2655.8,3991.226949197452
"hospital_any","GFS h+ + pruning ",10,4,4,4.0,0.0,39,81216,40627.5,40588.5,1033,159297,80153.0,79120.00070778564,-195395,37165,-1458.5,66809.6766887103
"hospital_any","GFS h_max + pruning ",10,4,4,4.0,0.0,54,789,421.5,367.5,1354,16358,8856.0,7502.0,192,3620,1834.6,1612.989720983987
"hospital_any","GFS rp + pruning ",10,4,5,4.3,0.45825756949558405,23,79657,13526.6,23309.623567102062,703,159026,32765.6,46561.22206987269,136,33039,6517.4,9881.498673784256
"deerhunter_both","BFS",0,,,,,1000000,1000000,1000000.0,0.0,5392206,5392206,5392206.0,0.0,642261,815950,767257.2,67957.87741211463
"deerhunter_both","BFS prune",10,10,10,10.0,0.0,438248,438291,438269.5,21.5,3264543,3264991,3264767.0,224.0,626168,709408,657665.4,31395.7084589598
"deerhunter_both","A* h+",0,,,,,1000000,1000000,1000000.0,0.0,10497401,10497401,1.0497401E7,0.0,2630763,2837252,2760307.6,70131.72797414876
"deerhunter_both","A* h_max",0,,,,,1000000,1000000,1000000.0,0.0,10721164,10721164,1.0721164E7,0.0,1526198,1575767,1549035.5,16024.70280067621
"deerhunter_both","A* rp",10,10,10,10.0,0.0,632618,869243,774554.9,115427.00023257124,6663528,9215357,8195248.8,1247536.3776563632,1103059,3156130,2259501.5,926945.2475580475
"deerhunter_both","A* h+ + pruning ",10,10,10,10.0,0.0,144653,144653,144653.0,0.0,1441179,1441179,1441179.0,0.0,210751,420058,330518.2,67520.40847151326
"deerhunter_both","A* h_max + pruning ",10,10,10,10.0,0.0,157865,157923,157894.0,29.0,1504681,1505191,1504936.0,255.0,501994,751210,636557.2,95695.9894444903
"deerhunter_both","A* rp + pruning ",10,10,10,10.0,0.0,117776,131651,126122.4,6446.741691738549,1421063,1629377,1546049.8,100858.46319947572,392015,755040,658808.2,96051.43179338869
"deerhunter_both","EFS h+",10,10,10,10.0,0.0,94259,94330,94294.5,35.5,534737,534737,534737.0,0.0,38148,39537,38927.4,389.90747620429136
"deerhunter_both","EFS h_max",10,10,10,10.0,0.0,79043,79127,79085.0,42.0,661965,662009,661987.0,22.0,51867,249151,72337.4,58939.1908057788
"deerhunter_both","EFS rp",10,10,10,10.0,0.0,41440,87243,68380.7,21692.17787613775,212971,542407,407601.5,158099.11697239173,11888,241679,90896.4,92664.57399265374
"deerhunter_both","EFS h+ + pruning ",10,10,10,10.0,0.0,5041,5047,5044.0,3.0,54354,54382,54368.0,14.0,-189776,6681,-52485.1,89863.47831844703
"deerhunter_both","EFS h_max + pruning ",10,10,10,10.0,0.0,3561,3563,3562.0,1.0,47840,47856,47848.0,8.0,6171,7290,6797.4,459.7665059570999
"deerhunter_both","EFS rp + pruning ",10,10,10,10.0,0.0,5536,5722,5633.2,51.17186727099178,65382,66223,65788.0,347.16566650520036,8342,10380,9605.5,710.9585430951653
"deerhunter_both","GFS h+",0,,,,,1000000,1000000,1000000.0,0.0,2298471,2298471,2298471.0,0.0,122114,123193,122754.2,341.92040009335506
"deerhunter_both","GFS h_max",0,,,,,1000000,1000000,1000000.0,0.0,6311125,6311125,6311125.0,0.0,299915,306869,302416.3,2112.677497868522
"deerhunter_both","GFS rp",0,,,,,1000000,1000000,1000000.0,0.0,2421641,2574920,2482967.2,75079.14808760153,129634,138604,133545.0,3374.887998141568
"deerhunter_both","GFS h+ + pruning ",10,10,10,10.0,0.0,611727,611727,611727.0,0.0,3094243,3094243,3094243.0,0.0,1577475,1607152,1590366.5,9796.861091696666
"deerhunter_both","GFS h_max + pruning ",10,10,10,10.0,0.0,323135,323197,323166.0,31.0,2504490,2504819,2504654.5,164.5,1361772,1563255,1387812.8,58594.291028734195
"deerhunter_both","GFS rp + pruning ",10,10,10,10.0,0.0,459164,479481,471354.2,9953.256620825166,2626374,2839403,2754191.4,104362.47008307153,1055216,1372490,1186916.0,119339.70297348656
