"Problem","Planner","Run","Success?","Plan Length","Nodes Visited","Nodes Generated","Time (ms)"
"secretagent","EFS rp + pruning ",10,true,8,34,119,14
"secretagent","GFS h+",1,true,8,221,492,10
"secretagent","GFS h+",2,true,8,225,504,12
"secretagent","GFS h+",3,true,8,225,504,9
"secretagent","GFS h+",4,true,8,221,492,12
"secretagent","GFS h+",5,true,8,225,504,14
"secretagent","GFS h+",6,true,8,221,492,9
"secretagent","GFS h+",7,true,8,221,492,9
"secretagent","GFS h+",8,true,8,225,504,10
"secretagent","GFS h+",9,true,8,225,504,12
"secretagent","GFS h+",10,true,8,225,504,14
"secretagent","GFS h_max",1,true,8,219,504,14
"secretagent","GFS h_max",2,true,8,219,504,14
"secretagent","GFS h_max",3,true,8,219,504,11
"secretagent","GFS h_max",4,true,8,219,504,12
"secretagent","GFS h_max",5,true,8,219,504,13
"secretagent","GFS h_max",6,true,8,219,504,13
"secretagent","GFS h_max",7,true,8,219,504,13
"secretagent","GFS h_max",8,true,8,219,504,11
"secretagent","GFS h_max",9,true,8,219,504,13
"secretagent","GFS h_max",10,true,8,219,504,11
"secretagent","GFS rp",1,true,8,218,491,10
"secretagent","GFS rp",2,true,8,218,491,10
"secretagent","GFS rp",3,true,8,218,491,13
"secretagent","GFS rp",4,true,8,185,423,9
"secretagent","GFS rp",5,true,8,218,491,12
"secretagent","GFS rp",6,true,8,218,491,12
"secretagent","GFS rp",7,true,8,218,491,12
"secretagent","GFS rp",8,true,8,218,491,13
"secretagent","GFS rp",9,true,8,218,491,33
"secretagent","GFS rp",10,true,8,218,491,19
"secretagent","GFS h+ + pruning ",1,true,8,77,173,20
"secretagent","GFS h+ + pruning ",2,true,8,81,183,17
"secretagent","GFS h+ + pruning ",3,true,8,81,183,15
"secretagent","GFS h+ + pruning ",4,true,8,77,173,15
"secretagent","GFS h+ + pruning ",5,true,8,81,183,16
"secretagent","GFS h+ + pruning ",6,true,8,77,173,16
"secretagent","GFS h+ + pruning ",7,true,8,77,173,14
"secretagent","GFS h+ + pruning ",8,true,8,81,183,16
"secretagent","GFS h+ + pruning ",9,true,8,81,183,18
"secretagent","GFS h+ + pruning ",10,true,8,81,183,15
"secretagent","GFS h_max + pruning ",1,true,8,72,167,13
"secretagent","GFS h_max + pruning ",2,true,8,72,167,11
"secretagent","GFS h_max + pruning ",3,true,8,72,167,11
"secretagent","GFS h_max + pruning ",4,true,8,72,167,11
"secretagent","GFS h_max + pruning ",5,true,8,72,167,10
"secretagent","GFS h_max + pruning ",6,true,8,72,167,11
"secretagent","GFS h_max + pruning ",7,true,8,72,167,12
"secretagent","GFS h_max + pruning ",8,true,8,72,167,13
"secretagent","GFS h_max + pruning ",9,true,8,72,167,12
"secretagent","GFS h_max + pruning ",10,true,8,72,167,11
"secretagent","GFS rp + pruning ",1,true,8,72,157,11
"secretagent","GFS rp + pruning ",2,true,8,72,157,9
"secretagent","GFS rp + pruning ",3,true,8,72,157,11
"secretagent","GFS rp + pruning ",4,true,8,73,161,11
"secretagent","GFS rp + pruning ",5,true,8,72,157,15
"secretagent","GFS rp + pruning ",6,true,8,72,157,11
"secretagent","GFS rp + pruning ",7,true,8,72,157,12
"secretagent","GFS rp + pruning ",8,true,8,72,157,12
"secretagent","GFS rp + pruning ",9,true,8,72,157,14
"secretagent","GFS rp + pruning ",10,true,8,72,157,11
"jailbreak_lose","BFS",1,true,4,636,12516,109
"jailbreak_lose","BFS",2,true,4,644,12678,-379
"jailbreak_lose","BFS",3,true,4,636,12516,-384
"jailbreak_lose","BFS",4,true,4,644,12678,-193115
"jailbreak_lose","BFS",5,true,4,644,12678,124
"jailbreak_lose","BFS",6,true,4,644,12678,106
"jailbreak_lose","BFS",7,true,4,636,12516,128
"jailbreak_lose","BFS",8,true,4,636,12516,116
"jailbreak_lose","BFS",9,true,4,644,12678,122
"jailbreak_lose","BFS",10,true,4,644,12678,119
"jailbreak_lose","BFS prune",1,true,4,539,8969,967
"jailbreak_lose","BFS prune",2,true,4,547,9123,955
"jailbreak_lose","BFS prune",3,true,4,539,8969,984
"jailbreak_lose","BFS prune",4,true,4,547,9123,1012
"jailbreak_lose","BFS prune",5,true,4,547,9123,949
"jailbreak_lose","BFS prune",6,true,4,547,9123,920
"jailbreak_lose","BFS prune",7,true,4,539,8969,956
"jailbreak_lose","BFS prune",8,true,4,539,8969,929
"jailbreak_lose","BFS prune",9,true,4,547,9123,861
"jailbreak_lose","BFS prune",10,true,4,547,9123,834
"jailbreak_lose","A* h+",1,true,4,472,10226,430
"jailbreak_lose","A* h+",2,true,4,472,10226,389
"jailbreak_lose","A* h+",3,true,4,472,10226,472
"jailbreak_lose","A* h+",4,true,4,472,10226,405
"jailbreak_lose","A* h+",5,true,4,472,10226,372
"jailbreak_lose","A* h+",6,true,4,472,10226,426
"jailbreak_lose","A* h+",7,true,4,472,10226,410
"jailbreak_lose","A* h+",8,true,4,472,10226,385
"jailbreak_lose","A* h+",9,true,4,472,10226,438
"jailbreak_lose","A* h+",10,true,4,472,10226,413
"jailbreak_lose","A* h_max",1,true,4,482,10486,363
"jailbreak_lose","A* h_max",2,true,4,482,10486,391
"jailbreak_lose","A* h_max",3,true,4,482,10486,404
"jailbreak_lose","A* h_max",4,true,4,482,10486,385
"jailbreak_lose","A* h_max",5,true,4,482,10486,377
"jailbreak_lose","A* h_max",6,true,4,482,10486,332
"jailbreak_lose","A* h_max",7,true,4,482,10486,392
"jailbreak_lose","A* h_max",8,true,4,482,10486,377
"jailbreak_lose","A* h_max",9,true,4,482,10486,408
"jailbreak_lose","A* h_max",10,true,4,482,10486,-147
"jailbreak_lose","A* rp",1,true,4,1042,11776,232
"jailbreak_lose","A* rp",2,true,4,1042,11776,297
"jailbreak_lose","A* rp",3,true,4,1042,11776,186
"jailbreak_lose","A* rp",4,true,4,1042,11776,-192536
"jailbreak_lose","A* rp",5,true,4,1042,11776,825
"jailbreak_lose","A* rp",6,true,4,1042,11776,770
"jailbreak_lose","A* rp",7,true,4,1042,11776,818
"jailbreak_lose","A* rp",8,true,4,1042,11776,759
"jailbreak_lose","A* rp",9,true,4,1042,11776,782
"jailbreak_lose","A* rp",10,true,4,1043,11803,790
"jailbreak_lose","A* h+ + pruning ",1,true,4,356,6067,620
"jailbreak_lose","A* h+ + pruning ",2,true,4,356,6067,705
"jailbreak_lose","A* h+ + pruning ",3,true,4,356,6067,684
"jailbreak_lose","A* h+ + pruning ",4,true,4,356,6067,682
"jailbreak_lose","A* h+ + pruning ",5,true,4,356,6067,689
"jailbreak_lose","A* h+ + pruning ",6,true,4,356,6067,741
"jailbreak_lose","A* h+ + pruning ",7,true,4,356,6067,721
"jailbreak_lose","A* h+ + pruning ",8,true,4,356,6067,735
"jailbreak_lose","A* h+ + pruning ",9,true,4,356,6067,724
"jailbreak_lose","A* h+ + pruning ",10,true,4,356,6067,755
"jailbreak_lose","A* h_max + pruning ",1,true,4,366,6309,713
"jailbreak_lose","A* h_max + pruning ",2,true,4,366,6309,750
"jailbreak_lose","A* h_max + pruning ",3,true,4,366,6309,741
"jailbreak_lose","A* h_max + pruning ",4,true,4,366,6309,742
"jailbreak_lose","A* h_max + pruning ",5,true,4,366,6309,744
"jailbreak_lose","A* h_max + pruning ",6,true,4,366,6309,755
"jailbreak_lose","A* h_max + pruning ",7,true,4,366,6309,753
"jailbreak_lose","A* h_max + pruning ",8,true,4,366,6309,757
"jailbreak_lose","A* h_max + pruning ",9,true,4,366,6309,720
"jailbreak_lose","A* h_max + pruning ",10,true,4,366,6309,728
"jailbreak_lose","A* rp + pruning ",1,true,4,686,7171,1115
"jailbreak_lose","A* rp + pruning ",2,true,4,686,7171,1144
"jailbreak_lose","A* rp + pruning ",3,true,4,686,7171,1128
"jailbreak_lose","A* rp + pruning ",4,true,4,686,7171,1111
"jailbreak_lose","A* rp + pruning ",5,true,4,686,7171,1094
"jailbreak_lose","A* rp + pruning ",6,true,4,686,7171,575
"jailbreak_lose","A* rp + pruning ",7,true,4,686,7171,444
"jailbreak_lose","A* rp + pruning ",8,true,4,686,7171,161
"jailbreak_lose","A* rp + pruning ",9,true,4,686,7171,84
"jailbreak_lose","A* rp + pruning ",10,true,4,687,7198,623
"jailbreak_lose","EFS h+",1,true,4,79592,173701,9353
"jailbreak_lose","EFS h+",2,true,4,79592,173701,9764
"jailbreak_lose","EFS h+",3,true,4,79592,173701,9432
"jailbreak_lose","EFS h+",4,true,4,79592,173701,9591
"jailbreak_lose","EFS h+",5,true,4,79592,173701,9601
"jailbreak_lose","EFS h+",6,true,4,79592,173701,202490
"jailbreak_lose","EFS h+",7,true,4,79592,173701,8862
"jailbreak_lose","EFS h+",8,true,4,79592,173701,8983
"jailbreak_lose","EFS h+",9,true,4,79592,173701,9703
"jailbreak_lose","EFS h+",10,true,4,79592,173701,9673
"jailbreak_lose","EFS h_max",1,true,4,2741,30514,1329
"jailbreak_lose","EFS h_max",2,true,4,2741,30514,1419
"jailbreak_lose","EFS h_max",3,true,4,2741,30514,1340
"jailbreak_lose","EFS h_max",4,true,4,2741,30514,1378
"jailbreak_lose","EFS h_max",5,true,4,2741,30514,1388
"jailbreak_lose","EFS h_max",6,true,4,2741,30514,1378
"jailbreak_lose","EFS h_max",7,true,4,2741,30514,1382
"jailbreak_lose","EFS h_max",8,true,4,2741,30514,1392
"jailbreak_lose","EFS h_max",9,true,4,2741,30514,1423
"jailbreak_lose","EFS h_max",10,true,4,2741,30514,1343
"jailbreak_lose","EFS rp",1,true,4,79602,173814,9312
"jailbreak_lose","EFS rp",2,true,4,79597,173759,9413
"jailbreak_lose","EFS rp",3,true,4,79602,173814,9606
"jailbreak_lose","EFS rp",4,true,4,79644,174186,9916
"jailbreak_lose","EFS rp",5,true,4,79607,173870,9434
"jailbreak_lose","EFS rp",6,true,4,79605,173847,9686
"jailbreak_lose","EFS rp",7,true,4,79609,173858,9241
"jailbreak_lose","EFS rp",8,true,4,79619,173954,9950
"jailbreak_lose","EFS rp",9,true,4,79605,173847,10173
"jailbreak_lose","EFS rp",10,true,4,96513,212101,12567
"jailbreak_lose","EFS h+ + pruning ",1,true,4,3504,26855,3270
"jailbreak_lose","EFS h+ + pruning ",2,true,4,3504,26855,3254
"jailbreak_lose","EFS h+ + pruning ",3,true,4,3504,26855,3287
"jailbreak_lose","EFS h+ + pruning ",4,true,4,3504,26855,3270
"jailbreak_lose","EFS h+ + pruning ",5,true,4,3504,26855,3615
"jailbreak_lose","EFS h+ + pruning ",6,true,4,3504,26855,3843
"jailbreak_lose","EFS h+ + pruning ",7,true,4,3504,26855,3630
"jailbreak_lose","EFS h+ + pruning ",8,true,4,3504,26855,3800
"jailbreak_lose","EFS h+ + pruning ",9,true,4,3504,26855,3910
"jailbreak_lose","EFS h+ + pruning ",10,true,4,3504,26855,4554
"jailbreak_lose","EFS h_max + pruning ",1,true,4,1388,16457,2309
"jailbreak_lose","EFS h_max + pruning ",2,true,4,1388,16457,2338
"jailbreak_lose","EFS h_max + pruning ",3,true,4,1388,16457,2271
"jailbreak_lose","EFS h_max + pruning ",4,true,4,1388,16457,2138
"jailbreak_lose","EFS h_max + pruning ",5,true,4,1388,16457,2030
"jailbreak_lose","EFS h_max + pruning ",6,true,4,1388,16457,1984
"jailbreak_lose","EFS h_max + pruning ",7,true,4,1388,16457,1976
"jailbreak_lose","EFS h_max + pruning ",8,true,4,1388,16457,1998
"jailbreak_lose","EFS h_max + pruning ",9,true,4,1388,16457,2029
"jailbreak_lose","EFS h_max + pruning ",10,true,4,1388,16457,1992
"jailbreak_lose","EFS rp + pruning ",1,true,4,3510,26886,4542
"jailbreak_lose","EFS rp + pruning ",2,true,4,3505,26862,4802
"jailbreak_lose","EFS rp + pruning ",3,true,4,3511,26884,4803
"jailbreak_lose","EFS rp + pruning ",4,true,4,3540,27153,4770
"jailbreak_lose","EFS rp + pruning ",5,true,4,3513,26888,4789
"jailbreak_lose","EFS rp + pruning ",6,true,4,3512,26881,4827
"jailbreak_lose","EFS rp + pruning ",7,true,4,3515,26961,4490
"jailbreak_lose","EFS rp + pruning ",8,true,4,3523,27006,4318
"jailbreak_lose","EFS rp + pruning ",9,true,4,3514,26894,3128
"jailbreak_lose","EFS rp + pruning ",10,true,4,4313,33474,3139
"jailbreak_lose","GFS h+",1,true,4,465371,550734,26036
"jailbreak_lose","GFS h+",2,true,4,465371,550734,26383
"jailbreak_lose","GFS h+",3,true,4,465371,550734,26464
"jailbreak_lose","GFS h+",4,true,4,465371,550734,26574
"jailbreak_lose","GFS h+",5,true,4,465371,550734,27142
"jailbreak_lose","GFS h+",6,true,4,465371,550734,26939
"jailbreak_lose","GFS h+",7,true,4,465371,550734,26595
"jailbreak_lose","GFS h+",8,true,4,465371,550734,26402
"jailbreak_lose","GFS h+",9,true,4,465371,550734,27416
"jailbreak_lose","GFS h+",10,true,4,465371,550734,27678
"jailbreak_lose","GFS h_max",1,true,4,5737,61295,2101
"jailbreak_lose","GFS h_max",2,true,4,5737,61295,2109
"jailbreak_lose","GFS h_max",3,true,4,5737,61295,2169
"jailbreak_lose","GFS h_max",4,true,4,5737,61295,2622
"jailbreak_lose","GFS h_max",5,true,4,5737,61295,2643
"jailbreak_lose","GFS h_max",6,true,4,5737,61295,2587
"jailbreak_lose","GFS h_max",7,true,4,5737,61295,2640
"jailbreak_lose","GFS h_max",8,true,4,5737,61295,2793
"jailbreak_lose","GFS h_max",9,true,4,5737,61295,2747
"jailbreak_lose","GFS h_max",10,true,4,5737,61295,2271
"jailbreak_lose","GFS rp",1,true,4,427,5118,202
"jailbreak_lose","GFS rp",2,true,4,427,5118,235
"jailbreak_lose","GFS rp",3,true,4,427,5118,192
"jailbreak_lose","GFS rp",4,true,4,427,5118,243
"jailbreak_lose","GFS rp",5,true,4,427,5118,207
"jailbreak_lose","GFS rp",6,true,4,427,5118,228
"jailbreak_lose","GFS rp",7,true,4,427,5118,193
"jailbreak_lose","GFS rp",8,true,4,427,5118,240
"jailbreak_lose","GFS rp",9,true,4,427,5118,194
"jailbreak_lose","GFS rp",10,true,4,428,5132,254
"jailbreak_lose","GFS h+ + pruning ",1,true,4,12445,80849,14929
"jailbreak_lose","GFS h+ + pruning ",2,true,4,12445,80849,14972
"jailbreak_lose","GFS h+ + pruning ",3,true,4,12445,80849,15304
"jailbreak_lose","GFS h+ + pruning ",4,true,4,12445,80849,15294
"jailbreak_lose","GFS h+ + pruning ",5,true,4,12445,80849,15055
"jailbreak_lose","GFS h+ + pruning ",6,true,4,12445,80849,15302
"jailbreak_lose","GFS h+ + pruning ",7,true,4,12445,80849,16162
"jailbreak_lose","GFS h+ + pruning ",8,true,4,12445,80849,16314
"jailbreak_lose","GFS h+ + pruning ",9,true,4,12445,80849,16057
"jailbreak_lose","GFS h+ + pruning ",10,true,4,12445,80849,16125
"jailbreak_lose","GFS h_max + pruning ",1,true,4,2669,31914,4879
"jailbreak_lose","GFS h_max + pruning ",2,true,4,2669,31914,4966
"jailbreak_lose","GFS h_max + pruning ",3,true,4,2669,31914,4945
"jailbreak_lose","GFS h_max + pruning ",4,true,4,2669,31914,5617
"jailbreak_lose","GFS h_max + pruning ",5,true,4,2669,31914,5647
"jailbreak_lose","GFS h_max + pruning ",6,true,4,2669,31914,5723
"jailbreak_lose","GFS h_max + pruning ",7,true,4,2669,31914,5693
"jailbreak_lose","GFS h_max + pruning ",8,true,4,2669,31914,5301
"jailbreak_lose","GFS h_max + pruning ",9,true,4,2669,31914,5314
"jailbreak_lose","GFS h_max + pruning ",10,true,4,2669,31914,4568
"jailbreak_lose","GFS rp + pruning ",1,true,4,311,3963,398
"jailbreak_lose","GFS rp + pruning ",2,true,4,311,3963,411
"jailbreak_lose","GFS rp + pruning ",3,true,4,311,3963,378
"jailbreak_lose","GFS rp + pruning ",4,true,4,311,3963,398
"jailbreak_lose","GFS rp + pruning ",5,true,4,311,3963,359
"jailbreak_lose","GFS rp + pruning ",6,true,4,311,3963,382
"jailbreak_lose","GFS rp + pruning ",7,true,4,311,3963,538
"jailbreak_lose","GFS rp + pruning ",8,true,4,311,3963,520
"jailbreak_lose","GFS rp + pruning ",9,true,4,311,3963,539
"jailbreak_lose","GFS rp + pruning ",10,true,4,312,3977,529
"jailbreak_escape","BFS",1,true,6,942550,12747107,103222
"jailbreak_escape","BFS",2,true,6,942369,12743052,103441
"jailbreak_escape","BFS",3,true,6,976658,13421090,109072
"jailbreak_escape","BFS",4,true,6,942382,12743318,103080
"jailbreak_escape","BFS",5,true,6,942535,12746827,101658
"jailbreak_escape","BFS",6,true,6,961073,13105607,106327
"jailbreak_escape","BFS",7,true,6,942548,12747093,103129
"jailbreak_escape","BFS",8,true,6,961075,13105629,106770
"jailbreak_escape","BFS",9,true,6,961060,13105319,129849
"jailbreak_escape","BFS",10,true,6,976657,13421056,133589
"jailbreak_escape","BFS prune",1,true,6,135434,1401597,365452
"jailbreak_escape","BFS prune",2,true,6,135378,1400600,365651
"jailbreak_escape","BFS prune",3,true,6,138828,1451789,385538
"jailbreak_escape","BFS prune",4,true,6,135383,1400702,368242
"jailbreak_escape","BFS prune",5,true,6,135427,1401451,368422
"jailbreak_escape","BFS prune",6,true,6,137317,1429029,377452
"jailbreak_escape","BFS prune",7,true,6,135432,1401553,339321
"jailbreak_escape","BFS prune",8,true,6,137319,1429073,341673
"jailbreak_escape","BFS prune",9,true,6,137312,1428927,212369
"jailbreak_escape","BFS prune",10,true,6,138827,1451769,214831
"jailbreak_escape","A* h+",1,true,6,199071,3231432,128792
"jailbreak_escape","A* h+",2,true,6,199071,3231432,133691
"jailbreak_escape","A* h+",3,true,6,199535,3236446,134331
"jailbreak_escape","A* h+",4,true,6,199071,3231432,131383
"jailbreak_escape","A* h+",5,true,6,199071,3231432,133537
"jailbreak_escape","A* h+",6,true,6,199339,3234159,129866
"jailbreak_escape","A* h+",7,true,6,199071,3231432,126823
"jailbreak_escape","A* h+",8,true,6,199339,3234159,133339
"jailbreak_escape","A* h+",9,true,6,199339,3234159,134558
"jailbreak_escape","A* h+",10,true,6,199535,3236446,135919
"jailbreak_escape","A* h_max",1,true,6,200673,2313148,77747
"jailbreak_escape","A* h_max",2,true,6,200673,2313148,80320
"jailbreak_escape","A* h_max",3,true,6,201137,2316466,80245
"jailbreak_escape","A* h_max",4,true,6,200673,2313148,80620
"jailbreak_escape","A* h_max",5,true,6,200673,2313148,272084
"jailbreak_escape","A* h_max",6,true,6,200941,2315004,76845
"jailbreak_escape","A* h_max",7,true,6,200673,2313148,76979
"jailbreak_escape","A* h_max",8,true,6,200941,2315004,78525
"jailbreak_escape","A* h_max",9,true,6,200941,2315004,77428
"jailbreak_escape","A* h_max",10,true,6,201137,2316466,75654
"jailbreak_escape","A* rp",1,true,7,166928,2386723,110491
"jailbreak_escape","A* rp",2,true,7,151377,2165349,102687
"jailbreak_escape","A* rp",3,true,7,152227,2173896,-94906
"jailbreak_escape","A* rp",4,true,7,152290,2175547,102771
"jailbreak_escape","A* rp",5,true,7,151661,2168984,103443
"jailbreak_escape","A* rp",6,true,7,167041,2387824,109561
"jailbreak_escape","A* rp",7,true,7,151368,2165257,98631
"jailbreak_escape","A* rp",8,true,7,152299,2175644,101077
"jailbreak_escape","A* rp",9,true,7,152389,2175970,105413
"jailbreak_escape","A* rp",10,true,7,152255,2180547,106910
"jailbreak_escape","A* h+ + pruning ",1,true,6,24799,299078,36257
"jailbreak_escape","A* h+ + pruning ",2,true,6,24799,299078,58985
"jailbreak_escape","A* h+ + pruning ",3,true,6,24911,299975,71185
"jailbreak_escape","A* h+ + pruning ",4,true,6,24799,299078,72404
"jailbreak_escape","A* h+ + pruning ",5,true,6,24799,299078,75664
"jailbreak_escape","A* h+ + pruning ",6,true,6,24865,299629,76818
"jailbreak_escape","A* h+ + pruning ",7,true,6,24799,299078,76420
"jailbreak_escape","A* h+ + pruning ",8,true,6,24865,299629,82082
"jailbreak_escape","A* h+ + pruning ",9,true,6,24865,299629,83957
"jailbreak_escape","A* h+ + pruning ",10,true,6,24911,299975,85441
"jailbreak_escape","A* h_max + pruning ",1,true,6,26105,293570,86124
"jailbreak_escape","A* h_max + pruning ",2,true,6,26105,293570,86559
"jailbreak_escape","A* h_max + pruning ",3,true,6,26217,294430,86503
"jailbreak_escape","A* h_max + pruning ",4,true,6,26105,293570,86500
"jailbreak_escape","A* h_max + pruning ",5,true,6,26105,293570,86718
"jailbreak_escape","A* h_max + pruning ",6,true,6,26171,294100,85593
"jailbreak_escape","A* h_max + pruning ",7,true,6,26105,293570,85586
"jailbreak_escape","A* h_max + pruning ",8,true,6,26171,294100,85970
"jailbreak_escape","A* h_max + pruning ",9,true,6,26171,294100,85178
"jailbreak_escape","A* h_max + pruning ",10,true,6,26217,294430,84964
"jailbreak_escape","A* rp + pruning ",1,true,7,20695,225532,55789
"jailbreak_escape","A* rp + pruning ",2,true,7,19032,204448,48867
"jailbreak_escape","A* rp + pruning ",3,true,7,19504,208532,50668
"jailbreak_escape","A* rp + pruning ",4,true,7,19206,205673,48212
"jailbreak_escape","A* rp + pruning ",5,true,7,19070,204612,46853
"jailbreak_escape","A* rp + pruning ",6,true,7,20706,225634,49903
"jailbreak_escape","A* rp + pruning ",7,true,7,19023,204350,44992
"jailbreak_escape","A* rp + pruning ",8,true,7,19215,205781,43059
"jailbreak_escape","A* rp + pruning ",9,true,7,19534,208599,40125
"jailbreak_escape","A* rp + pruning ",10,true,7,19365,208646,37383
"jailbreak_escape","EFS h+",1,false,,1000000,2118898,109392
"jailbreak_escape","EFS h+",2,false,,1000000,2118829,111982
"jailbreak_escape","EFS h+",3,false,,1000000,2118630,111099
"jailbreak_escape","EFS h+",4,false,,1000000,2119032,111293
"jailbreak_escape","EFS h+",5,false,,1000000,2118821,112976
"jailbreak_escape","EFS h+",6,false,,1000000,2118776,111173
"jailbreak_escape","EFS h+",7,false,,1000000,2118954,110686
"jailbreak_escape","EFS h+",8,false,,1000000,2118910,108627
"jailbreak_escape","EFS h+",9,false,,1000000,2118910,113531
"jailbreak_escape","EFS h+",10,false,,1000000,2118630,112518
"jailbreak_escape","EFS h_max",1,true,6,104407,1090684,43102
"jailbreak_escape","EFS h_max",2,true,6,102994,1075846,44126
"jailbreak_escape","EFS h_max",3,true,6,102127,1068851,43690
"jailbreak_escape","EFS h_max",4,true,6,101811,1064586,43255
"jailbreak_escape","EFS h_max",5,true,6,104603,1092766,45029
"jailbreak_escape","EFS h_max",6,true,6,102381,1068847,44065
"jailbreak_escape","EFS h_max",7,true,6,103666,1082645,42670
"jailbreak_escape","EFS h_max",8,true,6,101474,1061071,41291
"jailbreak_escape","EFS h_max",9,true,6,101473,1061060,41015
"jailbreak_escape","EFS h_max",10,true,6,103261,1079271,42120
"jailbreak_escape","EFS rp",1,false,,1000000,2128340,110264
"jailbreak_escape","EFS rp",2,false,,1000000,2112250,-78631
"jailbreak_escape","EFS rp",3,false,,1000000,2120400,115737
"jailbreak_escape","EFS rp",4,false,,1000000,2155522,120144
"jailbreak_escape","EFS rp",5,false,,1000000,2131002,118232
"jailbreak_escape","EFS rp",6,false,,1000000,2136704,117662
"jailbreak_escape","EFS rp",7,false,,1000000,2122879,115299
"jailbreak_escape","EFS rp",8,false,,1000000,2131844,116822
"jailbreak_escape","EFS rp",9,false,,1000000,2128515,119494
"jailbreak_escape","EFS rp",10,false,,1000000,2142663,123531
"jailbreak_escape","EFS h+ + pruning ",1,true,6,65048,504190,52173
"jailbreak_escape","EFS h+ + pruning ",2,true,6,65019,503488,58158
"jailbreak_escape","EFS h+ + pruning ",3,true,6,63839,492692,57022
"jailbreak_escape","EFS h+ + pruning ",4,true,6,64096,497122,57023
"jailbreak_escape","EFS h+ + pruning ",5,true,6,65066,504278,58448
"jailbreak_escape","EFS h+ + pruning ",6,true,6,65003,503456,60512
"jailbreak_escape","EFS h+ + pruning ",7,true,6,65114,505003,64153
"jailbreak_escape","EFS h+ + pruning ",8,true,6,64042,496090,65245
"jailbreak_escape","EFS h+ + pruning ",9,true,6,64042,496090,65403
"jailbreak_escape","EFS h+ + pruning ",10,true,6,64886,501196,66388
"jailbreak_escape","EFS h_max + pruning ",1,true,6,12999,170379,17980
"jailbreak_escape","EFS h_max + pruning ",2,true,6,12771,166801,20397
"jailbreak_escape","EFS h_max + pruning ",3,true,6,12608,164626,20546
"jailbreak_escape","EFS h_max + pruning ",4,true,6,12321,161223,20029
"jailbreak_escape","EFS h_max + pruning ",5,true,6,13010,170588,21311
"jailbreak_escape","EFS h_max + pruning ",6,true,6,12452,161750,19922
"jailbreak_escape","EFS h_max + pruning ",7,true,6,12825,167825,21144
"jailbreak_escape","EFS h_max + pruning ",8,true,6,12290,160377,19889
"jailbreak_escape","EFS h_max + pruning ",9,true,6,12250,159872,20343
"jailbreak_escape","EFS h_max + pruning ",10,true,6,12897,168182,21251
"jailbreak_escape","EFS rp + pruning ",1,true,7,69611,542977,78065
"jailbreak_escape","EFS rp + pruning ",2,true,7,60451,455679,67380
"jailbreak_escape","EFS rp + pruning ",3,true,7,61022,459056,68498
"jailbreak_escape","EFS rp + pruning ",4,true,7,62575,472574,71251
"jailbreak_escape","EFS rp + pruning ",5,true,7,61319,460594,69422
"jailbreak_escape","EFS rp + pruning ",6,true,7,70113,545030,76827
"jailbreak_escape","EFS rp + pruning ",7,true,7,61407,464170,68170
"jailbreak_escape","EFS rp + pruning ",8,true,7,61345,462410,66691
"jailbreak_escape","EFS rp + pruning ",9,true,7,61237,459931,43878
"jailbreak_escape","EFS rp + pruning ",10,true,7,63843,482429,44213
"jailbreak_escape","GFS h+",1,false,,1000000,1276611,62443
"jailbreak_escape","GFS h+",2,false,,1000000,1275983,63404
"jailbreak_escape","GFS h+",3,false,,1000000,1250138,61749
"jailbreak_escape","GFS h+",4,false,,1000000,1275983,63792
"jailbreak_escape","GFS h+",5,false,,1000000,1276611,64199
"jailbreak_escape","GFS h+",6,false,,1000000,1250260,61641
"jailbreak_escape","GFS h+",7,false,,1000000,1276611,62832
"jailbreak_escape","GFS h+",8,false,,1000000,1250248,62356
"jailbreak_escape","GFS h+",9,false,,1000000,1250248,62070
"jailbreak_escape","GFS h+",10,false,,1000000,1250138,63271
"jailbreak_escape","GFS h_max",1,false,,1000000,10479513,433602
"jailbreak_escape","GFS h_max",2,false,,1000000,10476195,446642
"jailbreak_escape","GFS h_max",3,false,,1000000,10470585,443363
"jailbreak_escape","GFS h_max",4,false,,1000000,10486062,442299
"jailbreak_escape","GFS h_max",5,false,,1000000,10479541,445628
"jailbreak_escape","GFS h_max",6,false,,1000000,10485908,445161
"jailbreak_escape","GFS h_max",7,false,,1000000,10486097,445482
"jailbreak_escape","GFS h_max",8,false,,1000000,10486155,442838
"jailbreak_escape","GFS h_max",9,false,,1000000,10486148,460830
"jailbreak_escape","GFS h_max",10,false,,1000000,10470568,439855
"jailbreak_escape","GFS rp",1,false,,1000000,1253032,74493
"jailbreak_escape","GFS rp",2,false,,1000000,1238497,76256
"jailbreak_escape","GFS rp",3,false,,1000000,1253002,72085
"jailbreak_escape","GFS rp",4,false,,1000000,1238428,-118018
"jailbreak_escape","GFS rp",5,false,,1000000,1253213,71448
"jailbreak_escape","GFS rp",6,false,,1000000,1252956,71262
"jailbreak_escape","GFS rp",7,false,,1000000,1230612,66529
"jailbreak_escape","GFS rp",8,false,,1000000,1245271,69220
"jailbreak_escape","GFS rp",9,false,,1000000,1253196,65104
"jailbreak_escape","GFS rp",10,false,,1000000,1230666,66961
"jailbreak_escape","GFS h+ + pruning ",1,true,6,351018,2313309,420104
"jailbreak_escape","GFS h+ + pruning ",2,true,6,351016,2313271,421709
"jailbreak_escape","GFS h+ + pruning ",3,true,6,351485,2316666,436580
